FID,IDENTITY_,Litho,xx,Shape_Leng,Shape_Area
823,CHN40232,smmx__,sm,69047.640244099995471,80622853.331300005316734
824,CHN40233,pa____,pa,41928.800696799997240,65345866.325499996542931
825,CHN40237,scpu__,sc,20613.049796399998741,33135569.899399999529123
826,CHN40239,pa____,pa,19268.660330099999555,17937691.247999999672174
827,CHN40243,pa____,pa,23539.505349399998522,15979044.776799999177456
828,CHN40245,pa____,pa,44868.771780299997772,42876666.044799998402596
829,CHN40248,scshmt,sc,201409.392114999995101,247388964.250999987125397
830,CHN40253,pa____,pa,42372.899366799996642,61941455.578699998557568
831,CHN40261,pa____,pa,31392.797564899999998,47660437.129900000989437
832,CHN40281,smmxcl,sm,8035.467920989999584,4365217.751109999604523
833,CHN40283,smmxcl,sm,36588.336116799997399,44793722.560699999332428
834,CHN40285,pa____,pa,13558.891997400000037,8178461.823379999957979
835,CHN40287,sush__,su,32061.189126699999179,17356380.260200001299381
836,CHN40301,pa____,pa,213799.803490999998758,690873120.958999991416931
837,CHN40303,pa____,pa,20724.722520899998926,18774714.912500001490116
838,CHN40304,sspy__,ss,72581.427569199993741,41761945.914999999105930
839,CHN40306,smmx__,sm,31145.207052099998691,44278113.170400001108646
840,CHN40308,pa____,pa,343797.170958000002429,781988446.717000007629395
841,CHN40311,sush__,su,72601.156005099997856,111772782.768999993801117
842,CHN40312,pa____,pa,621974.372900999966078,2679967986.500000000000000
843,CHN40316,ig____,ig,482334.514658999978565,1115624106.740000009536743
844,CHN40323,mtpu__,mt,17286.615856600001280,10149710.156199999153614
845,CHN40330,ssmxvr,ss,83020.834116300000460,145691395.694000005722046
846,CHN40335,pa____,pa,17815.005699099998310,17670386.972899999469519
847,CHN40340,smmx__,sm,14579.314670100000512,6256276.921280000358820
848,CHN40345,sush__,su,68470.779500899996492,58118913.552699998021126
849,CHN40362,pa____,pa,17261.865603300000657,10374057.793500000610948
850,CHN40377,ssmxvr,ss,35000.534312399999180,31124401.509899999946356
851,CHN40383,pa____,pa,19452.027065800000855,22504213.602600000798702
852,CHN40392,pa____,pa,50238.751486100001785,124277463.079999998211861
853,CHN40397,pb____,pb,311082.810098999994807,961400989.003000020980835
854,CHN40403,ssmxvr,ss,17529.334394299999985,9490101.302319999784231
855,CHN40407,smmx__,sm,29397.822003199999017,42236128.940099999308586
856,CHN40411,pa____,pa,29620.786755299999641,18247748.238600000739098
857,CHN40412,pa____,pa,9517.307258189999629,6040616.499710000120103
858,CHN40414,scpu__,sc,20372.199063299998670,17075835.587299998849630
859,CHN40416,smmxcl,sm,103759.861097000000882,212947605.770000010728836
860,CHN40418,pb____,pb,8667.200363390000348,5161774.021300000138581
861,CHN40423,smmxcl,sm,37065.018262999998115,61923521.310300000011921
862,CHN40429,pa____,pa,47672.372750599999563,47041737.609600000083447
863,CHN40433,vipymt,vi,51427.755800699997053,51526244.192500002682209
864,CHN40435,smmxcl,sm,107887.326597999999649,195844854.134000003337860
865,CHN40439,vipymt,vi,22424.464367100001255,15810373.445599999278784
866,CHN40444,pa____,pa,48837.920614700000442,134223511.844999998807907
867,CHN40450,smmxcl,sm,20778.693855099998473,13390143.017000000923872
868,CHN40467,vapysr,va,24413.648022199999104,16379926.613600000739098
869,CHN40470,smmx__,sm,174760.576258999994025,415071959.939000010490417
870,CHN40472,pa____,pa,37874.936827799996536,83489372.867699995636940
871,CHN40474,vapysr,va,36495.972999799996614,51067096.577899999916553
872,CHN40477,smmxcl,sm,20796.206798100000015,14935627.880899999290705
873,CHN40479,smmxcl,sm,18410.892421100001229,21353848.535900000482798
874,CHN40480,pa____,pa,31342.245534500001668,39215949.759800001978874
875,CHN40481,pa____,pa,99630.548520800002734,117125431.581000000238419
876,CHN40492,pa____,pa,62244.091281300003175,232456467.946999996900558
877,CHN40500,pa____,pa,71971.259166200004984,150571241.682000011205673
878,CHN40502,sush__,su,54861.133672700001625,36221446.187399998307228
879,CHN40504,pa____,pa,24033.450277100000676,20290432.139800000935793
880,CHN40507,ssmxvr,ss,11094.473574300000109,4855302.737089999951422
881,CHN40508,pa____,pa,649988.066281000035815,1668856897.390000104904175
882,CHN40510,pa____,pa,77530.807880599997588,80796589.164199993014336
883,CHN40516,scpu__,sc,19667.873107100000198,29474320.863499999046326
884,CHN40517,scpu__,sc,32885.739819800000987,56699106.844200000166893
885,CHN40519,pa____,pa,15351.305415000000721,9959993.068010000512004
886,CHN40521,pa____,pa,144202.307368000008864,223304588.282000005245209
887,CHN40522,smmx__,sm,574199.401290999958292,2748920114.420000076293945
888,CHN40523,pa____,pa,18855.274788399998215,14568429.291400000452995
889,CHN40524,pa____,pa,29268.371493300001021,27305548.225900001823902
890,CHN40532,pa____,pa,52478.066284000000451,114682898.805000007152557
891,CHN40534,smmxvr,sm,54507.593748500003130,60080687.074600003659725
892,CHN40538,pa____,pa,129037.961267000006046,113092147.230000004172325
893,CHN40544,smmxcl,sm,22713.140977700000803,17589030.368599999696016
894,CHN40547,smmx__,sm,31282.277926899998420,25137294.265299998223782
895,CHN40548,pa____,pa,17050.179793499999505,11200385.631200000643730
896,CHN40549,pa____,pa,26971.413934399999562,31130407.042300000786781
897,CHN40552,pa____,pa,137630.649573000002420,281303915.283999979496002
898,CHN40555,pa____,pa,27386.030772800000705,35890841.999099999666214
899,CHN40557,pa____,pa,14868.611911500000133,10730505.196599999442697
900,CHN40558,mtpu__,mt,21906.711121200001799,16081671.299100000411272
901,CHN40559,ssmxvr,ss,38383.382596600000397,40473421.635899998247623
902,CHN40564,ssmx__,ss,45014.520211299997754,79153779.154599994421005
903,CHN40568,pb____,pb,33903.925571899999341,32849398.528799999505281
904,CHN40573,pa____,pa,234415.758911999990232,451155191.449000000953674
905,CHN40580,pi____,pi,132784.057789999991655,174087667.650000005960464
906,CHN40592,pa____,pa,13089.114000100000339,12169894.368899999186397
907,CHN40599,ssmx__,ss,23193.655975800000306,18080780.828400000929832
908,CHN40612,smmxvr,sm,20562.341001400000096,14219595.290100000798702
909,CHN40617,pa____,pa,10481.601555100000041,4604858.019209999591112
910,CHN40620,pa____,pa,20187.348457700001745,14098332.495899999514222
911,CHN40621,pa____,pa,11922.595225900000514,4097557.083920000120997
912,CHN40626,pi____,pi,50876.276604899998347,77560864.870399996638298
913,CHN40629,pa____,pa,34794.564506700000493,54196277.096299998462200
914,CHN40630,smmxcl,sm,25007.064245300000039,19446161.187500000000000
915,CHN40631,ssmxvr,ss,27645.290117199998349,15421105.611600000411272
916,CHN40633,vipymt,vi,8938.220418060000156,4740439.272470000199974
917,CHN40634,pa____,pa,35522.219179699997767,61107279.666100002825260
918,CHN40636,ssmxvr,ss,45186.136321899997711,15931206.032700000330806
919,CHN40637,smmxcl,sm,23047.887418099999195,19796148.774000000208616
920,CHN40639,pa____,pa,16788.907435000000987,15914766.373800000175834
921,CHN40643,mtpu__,mt,368676.883161999983713,1051776379.080000042915344
922,CHN40656,smmxcl,sm,18879.174518499999976,15276527.694800000637770
923,CHN40661,smmx__,sm,9402.997991590000311,4448463.078089999966323
924,CHN40662,pa____,pa,1851184.451519999885932,7739682755.680000305175781
925,CHN40663,ssmxvr,ss,38794.117661800002679,70725657.903899997472763
926,CHN40670,pa____,pa,102326.509497000006377,136143944.914999991655350
927,CHN40673,vipymt,vi,12653.525146500000119,8058699.179750000126660
928,CHN40680,pa____,pa,121316.519262999994680,303740596.944000005722046
929,CHN40691,pa____,pa,17078.951289699998597,11383207.528000000864267
930,CHN40706,smmxcl,sm,20345.645863400000962,21077727.756799999624491
931,CHN40708,smmxvr,sm,54323.688062699999136,79618161.923199996352196
932,CHN40709,smmxcl,sm,7135.700906719999693,2138194.520060000009835
933,CHN40710,pa____,pa,12041.416878199999701,5684855.404550000093877
934,CHN40715,pa____,pa,27447.145537399999739,32974163.137299999594688
935,CHN40716,scpu__,sc,21517.877909999999247,31251438.702799998223782
936,CHN40720,pa____,pa,88392.583533900004113,164240610.407000005245209
937,CHN40723,mtpu__,mt,32310.796403399999690,34053015.255400002002716
938,CHN40732,smmxvr,sm,106641.732533999995212,88760617.330500006675720
939,CHN40735,pa____,pa,18257.989398500001698,22154581.437699999660254
940,CHN40736,smmxvr,sm,16301.091995400000087,14007451.298000000417233
941,CHN40739,scpu__,sc,13385.926460399999996,12746459.914300000295043
942,CHN40749,pa____,pa,106358.679879999996047,174408956.942999988794327
943,CHN40750,ssmxvr,ss,123389.477929000000586,256630932.217999994754791
944,CHN40755,pa____,pa,18027.612236100001610,11573085.335000000894070
945,CHN40756,pa____,pa,11799.874082000000271,6773520.207619999535382
946,CHN40759,pa____,pa,15203.376880800000436,6116289.920239999890327
947,CHN40763,scpu__,sc,11614.004478499999095,10434438.148600000888109
948,CHN40765,pa____,pa,12603.256308199999694,10908647.438200000673532
949,CHN40773,pa____,pa,30994.380001900000934,36644411.551700003445148
950,CHN40774,pa____,pa,79910.632474600002752,116046519.741999998688698
951,CHN40779,scpu__,sc,20285.704875999999786,25318193.969900000840425
952,CHN40783,smmxvr,sm,184722.773690000001807,257876811.173000007867813
953,CHN40786,pa____,pa,144580.932337000005646,312016989.152999997138977
954,CHN40789,pa____,pa,142445.581642000004649,97864360.678900003433228
955,CHN40799,pb____,pb,14893.353628200000458,6682740.369389999657869
956,CHN40801,pi____,pi,168497.742834000004223,344916645.649999976158142
957,CHN40805,pa____,pa,51683.717215800003032,70532720.630999997258186
958,CHN40807,pa____,pa,58405.816838799997640,103556393.091000005602837
959,CHN40808,smmx__,sm,18238.390348000000813,12287053.137199999764562
960,CHN40811,pa____,pa,41219.509494199999608,68811082.570199996232986
961,CHN40816,scpu__,sc,15889.746873000000051,18476389.595600001513958
962,CHN40820,pa____,pa,75279.046280800001114,125349650.115999996662140
963,CHN40821,smmxvr,sm,139437.370467000000644,143660154.981999993324280
964,CHN40822,mtpu__,mt,70839.372068199998466,95032930.292600005865097
965,CHN40825,pa____,pa,31848.082285399999819,35731303.428400002419949
