,Qw(m3/s),Qs(kg/s),Qb(kg/s),CsBin1,CsBin2,CsBin3,CsBin4,vel(m/s),wid(m),dep(m),temp(deg.C),prec(m)
20958,2411.997 ,27.079 ,50.623 ,0.002,0.002,0.003,0.004 ,1.189,  1495.624,  1.356  ,35.40018, 0.00059 
20959,2346.986 ,26.185 ,49.259 ,0.002,0.002,0.003,0.004 ,1.178,  1485.036,  1.341  ,35.72029, 0.00097 
20960,2217.611 ,16.346 ,46.544 ,0.001,0.001,0.002,0.003 ,1.156,  1463.304,  1.311  ,35.88790, 0.00322 
20961,2319.147 ,53.294 ,48.675 ,0.005,0.005,0.006,0.008 ,1.174,  1480.436,  1.335  ,35.90605, 0.00301 
20962,2248.983 ,11.574 ,47.202 ,0.001,0.001,0.001,0.002 ,1.161,  1468.658,  1.318  ,35.69606, 0.00589 
20963,2166.663 ,32.625 ,45.474 ,0.003,0.003,0.004,0.005 ,1.147,  1454.488,  1.299  ,34.52865, 0.00118 
20964,2120.132 ,20.035 ,44.498 ,0.002,0.002,0.002,0.003 ,1.138,  1446.301,  1.288  ,34.35574, 0.00157 
20965,2216.620 ,19.692 ,46.523 ,0.002,0.002,0.002,0.003 ,1.156,  1463.134,  1.311  ,34.99083, 0.00150 
20966,2278.608 ,16.526 ,47.824 ,0.001,0.001,0.002,0.003 ,1.167,  1473.664,  1.325  ,35.14549, 0.00093 
20967,2275.247 ,20.191 ,47.753 ,0.002,0.002,0.002,0.003 ,1.166,  1473.098,  1.325  ,35.05366, 0.00037 
20968,2248.701 ,29.002 ,47.196 ,0.003,0.003,0.003,0.005 ,1.161,  1468.610,  1.318  ,35.68086, 0.00026 
20969,2241.729 ,23.805 ,47.050 ,0.002,0.002,0.003,0.004 ,1.160,  1467.425,  1.317  ,36.07295, 0.00053 
20970,2189.108 ,28.032 ,45.945 ,0.003,0.003,0.003,0.004 ,1.151,  1458.391,  1.304  ,36.18826, 0.00056 
20971,2173.566 ,42.138 ,45.619 ,0.004,0.004,0.005,0.007 ,1.148,  1455.691,  1.301  ,35.93470, 0.00101 
20972,2299.324 ,41.290 ,48.259 ,0.004,0.004,0.004,0.006 ,1.170,  1477.136,  1.330  ,35.57321, 0.00288 
20973,2345.882 ,33.446 ,49.236 ,0.003,0.003,0.004,0.005 ,1.178,  1484.855,  1.341  ,34.41908, 0.00209 
20974,4160.576 ,77.341 ,87.323 ,0.004,0.004,0.005,0.007 ,1.432,  1723.393,  1.686  ,33.80239, 0.00157 
20975,7355.255 ,260.741 ,154.374 ,0.007,0.007,0.009,0.012 ,1.738,  1998.572,  2.118  ,33.40249, 0.00980 
20976,8002.321 ,547.059 ,167.954 ,0.014,0.014,0.017,0.024 ,1.788,  2042.869,  2.191  ,32.70704, 0.01242 
20977,8141.417 ,616.395 ,170.874 ,0.015,0.015,0.019,0.026 ,1.799,  2052.042,  2.206  ,32.35740, 0.00326 
20978,8391.157 ,1484.800 ,176.115 ,0.035,0.035,0.044,0.062 ,1.817,  2068.226,  2.233  ,31.44284, 0.00507 
20979,8725.182 ,837.145 ,183.126 ,0.019,0.019,0.024,0.034 ,1.842,  2089.323,  2.268  ,31.12553, 0.00301 
20980,10065.843 ,2013.253 ,211.264 ,0.040,0.040,0.050,0.070 ,1.933,  2168.430,  2.401  ,31.80356, 0.00453 
20981,11988.982 ,1388.148 ,251.627 ,0.023,0.023,0.029,0.041 ,2.052,  2269.278,  2.575  ,31.97853, 0.00852 
20982,12565.715 ,1379.512 ,263.732 ,0.022,0.022,0.027,0.038 ,2.085,  2297.169,  2.624  ,32.07138, 0.00985 
20983,13585.613 ,2160.076 ,285.138 ,0.032,0.032,0.040,0.056 ,2.141,  2344.256,  2.707  ,32.56605, 0.00583 
20984,17812.977 ,1652.892 ,373.862 ,0.019,0.019,0.023,0.032 ,2.347,  2515.335,  3.017  ,32.92372, 0.00796 
20985,25940.670 ,11370.909 ,544.448 ,0.088,0.088,0.110,0.153 ,2.667,  2773.572,  3.507  ,32.61229, 0.01594 
20986,32749.465 ,25963.988 ,687.353 ,0.159,0.159,0.198,0.277 ,2.887,  2946.846,  3.849  ,32.58713, 0.02416 
20987,34690.379 ,35798.008 ,728.089 ,0.206,0.206,0.258,0.361 ,2.944,  2991.291,  3.939  ,32.28052, 0.01932 
20988,35278.375 ,27108.838 ,740.430 ,0.154,0.154,0.192,0.269 ,2.961,  3004.392,  3.965  ,31.96585, 0.00694 
20989,35595.301 ,27495.445 ,747.081 ,0.154,0.154,0.193,0.270 ,2.970,  3011.386,  3.980  ,31.52596, 0.00409 
20990,35535.094 ,14374.920 ,745.818 ,0.081,0.081,0.101,0.142 ,2.968,  3010.061,  3.977  ,32.13172, 0.00124 
20991,34877.797 ,17230.559 ,732.022 ,0.099,0.099,0.124,0.173 ,2.950,  2995.485,  3.947  ,33.70979, 0.00123 
20992,33798.516 ,40171.238 ,709.370 ,0.238,0.238,0.297,0.416 ,2.918,  2971.103,  3.898  ,34.56712, 0.00178 
20993,32435.377 ,15133.730 ,680.760 ,0.093,0.093,0.117,0.163 ,2.878,  2939.472,  3.834  ,34.24336, 0.00272 
20994,30809.010 ,9722.985 ,646.626 ,0.063,0.063,0.079,0.110 ,2.828,  2900.418,  3.756  ,34.13629, 0.00294 
20995,29099.795 ,11896.122 ,610.753 ,0.082,0.082,0.102,0.143 ,2.774,  2857.694,  3.671  ,34.14127, 0.00309 
20996,27236.547 ,17966.441 ,571.646 ,0.132,0.132,0.165,0.231 ,2.712,  2808.949,  3.576  ,34.33528, 0.00332 
20997,26912.006 ,20825.729 ,564.835 ,0.155,0.155,0.193,0.271 ,2.701,  2800.208,  3.558  ,34.20356, 0.00363 
20998,31602.080 ,15541.307 ,663.271 ,0.098,0.098,0.123,0.172 ,2.852,  2919.647,  3.795  ,34.51810, 0.01002 
20999,30587.330 ,8467.514 ,641.973 ,0.055,0.055,0.069,0.097 ,2.821,  2894.977,  3.745  ,33.39789, 0.02298 
21000,28173.053 ,17355.465 ,591.302 ,0.123,0.123,0.154,0.216 ,2.743,  2833.748,  3.624  ,31.69442, 0.00645 
21001,26006.871 ,9321.487 ,545.838 ,0.072,0.072,0.090,0.125 ,2.670,  2775.411,  3.510  ,31.98139, 0.00618 
21002,24489.756 ,4914.370 ,513.996 ,0.040,0.040,0.050,0.070 ,2.616,  2732.375,  3.427  ,32.35590, 0.00619 
21003,23049.588 ,4101.386 ,483.770 ,0.036,0.036,0.044,0.062 ,2.562,  2689.656,  3.345  ,33.15245, 0.00377 
21004,21571.014 ,10436.839 ,452.737 ,0.097,0.097,0.121,0.169 ,2.505,  2643.691,  3.257  ,33.84556, 0.00502 
21005,20358.117 ,5778.898 ,427.280 ,0.057,0.057,0.071,0.099 ,2.456,  2604.211,  3.183  ,33.74699, 0.00368 
21006,19267.908 ,3445.619 ,404.399 ,0.036,0.036,0.045,0.063 ,2.411,  2567.210,  3.113  ,33.83478, 0.00227 
21007,18557.873 ,4405.588 ,389.496 ,0.047,0.047,0.059,0.083 ,2.380,  2542.270,  3.067  ,33.94844, 0.00639 
21008,17603.793 ,4563.963 ,369.472 ,0.052,0.052,0.065,0.091 ,2.338,  2507.621,  3.003  ,33.24368, 0.00701 
21009,17949.521 ,2372.068 ,376.728 ,0.026,0.026,0.033,0.046 ,2.353,  2520.334,  3.026  ,32.65865, 0.00533 
21010,21426.748 ,6383.334 ,449.709 ,0.060,0.060,0.074,0.104 ,2.499,  2639.083,  3.248  ,31.84081, 0.00950 
21011,24352.457 ,11226.198 ,511.114 ,0.092,0.092,0.115,0.161 ,2.611,  2728.384,  3.419  ,31.54722, 0.01696 
21012,25359.215 ,10412.003 ,532.244 ,0.082,0.082,0.103,0.144 ,2.647,  2757.272,  3.475  ,31.44866, 0.01370 
21013,25399.295 ,12217.250 ,533.086 ,0.096,0.096,0.120,0.168 ,2.648,  2758.405,  3.477  ,31.07976, 0.00974 
21014,25719.416 ,4535.193 ,539.805 ,0.035,0.035,0.044,0.062 ,2.660,  2767.402,  3.495  ,31.16105, 0.00817 
21015,26971.338 ,12242.661 ,566.080 ,0.091,0.091,0.113,0.159 ,2.703,  2801.812,  3.562  ,31.48545, 0.00821 
21016,27829.281 ,12139.785 ,584.087 ,0.087,0.087,0.109,0.153 ,2.732,  2824.717,  3.606  ,31.87552, 0.00912 
21017,30694.688 ,11534.568 ,644.227 ,0.075,0.075,0.094,0.132 ,2.824,  2897.616,  3.751  ,32.15381, 0.00818 
21018,38983.902 ,52409.809 ,818.202 ,0.269,0.269,0.336,0.471 ,3.063,  3083.433,  4.127  ,32.71315, 0.01379 
21019,47481.512 ,54134.488 ,996.552 ,0.228,0.228,0.285,0.399 ,3.276,  3245.643,  4.466  ,32.58263, 0.02738 
21020,50994.750 ,36516.820 ,1070.288 ,0.143,0.143,0.179,0.251 ,3.356,  3306.443,  4.595  ,31.19969, 0.02505 
21021,53041.590 ,61943.188 ,1113.248 ,0.234,0.234,0.292,0.409 ,3.402,  3340.448,  4.668  ,30.15328, 0.01117 
21022,55751.941 ,82973.922 ,1170.133 ,0.298,0.298,0.372,0.521 ,3.460,  3384.012,  4.762  ,30.24813, 0.00951 
21023,58536.805 ,61827.391 ,1228.583 ,0.211,0.211,0.264,0.370 ,3.518,  3427.172,  4.856  ,30.74196, 0.01128 
21024,63117.555 ,36010.816 ,1324.724 ,0.114,0.114,0.143,0.200 ,3.609,  3494.969,  5.004  ,30.71325, 0.01205 
21025,68394.914 ,115987.133 ,1435.487 ,0.339,0.339,0.424,0.594 ,3.709,  3568.704,  5.168  ,30.83450, 0.01942 
21026,72849.195 ,79164.648 ,1528.974 ,0.217,0.217,0.272,0.380 ,3.789,  3627.729,  5.300  ,30.53112, 0.02161 
21027,75838.984 ,94380.945 ,1591.724 ,0.249,0.249,0.311,0.436 ,3.841,  3665.865,  5.386  ,30.35266, 0.01944 
21028,79469.000 ,125749.422 ,1667.912 ,0.316,0.316,0.396,0.554 ,3.903,  3710.699,  5.487  ,30.57445, 0.01538 
21029,81971.758 ,109912.891 ,1720.440 ,0.268,0.268,0.335,0.469 ,3.944,  3740.736,  5.556  ,30.97329, 0.01649 
21030,82225.594 ,169288.688 ,1725.768 ,0.412,0.412,0.515,0.721 ,3.948,  3743.744,  5.563  ,30.89448, 0.01340 
21031,80625.039 ,201114.469 ,1692.175 ,0.499,0.499,0.624,0.873 ,3.922,  3724.659,  5.519  ,30.53842, 0.00952 
21032,77655.516 ,82925.430 ,1629.850 ,0.214,0.214,0.267,0.374 ,3.872,  3688.495,  5.437  ,30.42986, 0.00729 
21033,73333.344 ,91706.344 ,1539.135 ,0.250,0.250,0.313,0.438 ,3.798,  3633.982,  5.314  ,30.62929, 0.00636 
21034,67928.484 ,77412.148 ,1425.697 ,0.228,0.228,0.285,0.399 ,3.700,  3562.360,  5.154  ,30.98058, 0.00625 
21035,63108.355 ,177104.719 ,1324.531 ,0.561,0.561,0.702,0.982 ,3.609,  3494.837,  5.004  ,31.19425, 0.00481 
21036,58663.969 ,50521.887 ,1231.251 ,0.172,0.172,0.215,0.301 ,3.520,  3429.106,  4.860  ,31.31685, 0.00388 
21037,55954.125 ,45209.562 ,1174.377 ,0.162,0.162,0.202,0.283 ,3.464,  3387.199,  4.769  ,31.52698, 0.00609 
21038,54363.527 ,49423.473 ,1140.993 ,0.182,0.182,0.227,0.318 ,3.430,  3361.896,  4.714  ,31.47109, 0.01158 
21039,52269.270 ,56245.410 ,1097.038 ,0.215,0.215,0.269,0.377 ,3.385,  3327.733,  4.641  ,31.33147, 0.01383 
21040,49171.227 ,38244.496 ,1032.016 ,0.156,0.156,0.194,0.272 ,3.315,  3275.286,  4.529  ,31.17716, 0.01262 
21041,45968.844 ,18430.965 ,964.804 ,0.080,0.080,0.100,0.140 ,3.240,  3218.436,  4.408  ,31.18688, 0.00983 
21042,44952.996 ,38596.363 ,943.483 ,0.172,0.172,0.215,0.301 ,3.216,  3199.791,  4.369  ,31.49591, 0.00849 
21043,47540.109 ,22697.484 ,997.782 ,0.095,0.095,0.119,0.167 ,3.277,  3246.684,  4.468  ,31.48115, 0.01337 
21044,50447.039 ,46015.090 ,1058.793 ,0.182,0.182,0.228,0.319 ,3.344,  3297.172,  4.575  ,31.01480, 0.02136 
21045,51225.086 ,63995.805 ,1075.123 ,0.250,0.250,0.312,0.437 ,3.362,  3310.319,  4.603  ,30.74676, 0.01972 
21046,51746.977 ,46881.129 ,1086.076 ,0.181,0.181,0.226,0.317 ,3.373,  3319.055,  4.622  ,30.87608, 0.01213 
21047,52570.715 ,71480.984 ,1103.365 ,0.272,0.272,0.340,0.476 ,3.391,  3332.712,  4.651  ,31.08999, 0.01100 
21048,52761.855 ,28657.543 ,1107.377 ,0.109,0.109,0.136,0.190 ,3.395,  3335.858,  4.658  ,31.25894, 0.01026 
21049,51593.105 ,88092.852 ,1082.847 ,0.341,0.341,0.427,0.598 ,3.370,  3316.486,  4.617  ,31.36038, 0.00814 
21050,50068.465 ,48150.773 ,1050.847 ,0.192,0.192,0.240,0.337 ,3.336,  3290.721,  4.562  ,31.92963, 0.00556 
21051,47893.809 ,23662.641 ,1005.205 ,0.099,0.099,0.124,0.173 ,3.286,  3252.947,  4.481  ,32.58929, 0.00589 
21052,45171.109 ,23297.594 ,948.061 ,0.103,0.103,0.129,0.181 ,3.221,  3203.820,  4.378  ,33.05080, 0.00550 
21053,42429.023 ,55286.879 ,890.509 ,0.261,0.261,0.326,0.456 ,3.153,  3152.076,  4.269  ,33.09149, 0.00485 
21054,39768.602 ,43043.750 ,834.672 ,0.216,0.216,0.271,0.379 ,3.084,  3099.451,  4.160  ,32.98025, 0.00604 
21055,36763.258 ,17944.186 ,771.595 ,0.098,0.098,0.122,0.171 ,3.003,  3036.771,  4.031  ,32.65932, 0.00629 
21056,33528.461 ,21539.988 ,703.702 ,0.128,0.128,0.161,0.225 ,2.910,  2964.913,  3.886  ,31.97074, 0.00303 
21057,29902.637 ,12804.261 ,627.603 ,0.086,0.086,0.107,0.150 ,2.799,  2877.987,  3.712  ,31.87212, 0.00281 
21058,26045.447 ,11311.104 ,546.647 ,0.087,0.087,0.109,0.152 ,2.671,  2776.480,  3.512  ,31.97187, 0.00405 
21059,22237.197 ,5712.936 ,466.719 ,0.051,0.051,0.064,0.090 ,2.531,  2664.681,  3.297  ,32.03397, 0.00471 
21060,18854.650 ,10154.534 ,395.725 ,0.108,0.108,0.135,0.188 ,2.393,  2552.779,  3.086  ,31.82743, 0.00397 
21061,16201.182 ,4945.053 ,340.034 ,0.061,0.061,0.076,0.107 ,2.273,  2454.067,  2.905  ,31.93598, 0.00505 
21062,13845.283 ,2136.766 ,290.588 ,0.031,0.031,0.039,0.054 ,2.155,  2355.824,  2.728  ,32.18369, 0.00638 
21063,11604.988 ,1180.515 ,243.568 ,0.020,0.020,0.025,0.036 ,2.029,  2250.153,  2.542  ,31.98750, 0.00618 
21064,9733.662 ,568.780 ,204.292 ,0.012,0.012,0.015,0.020 ,1.911,  2149.593,  2.369  ,31.63151, 0.00323 
21065,8399.635 ,451.221 ,176.293 ,0.011,0.011,0.013,0.019 ,1.818,  2068.769,  2.234  ,32.07555, 0.00357 
21066,8002.299 ,1167.061 ,167.954 ,0.029,0.029,0.036,0.051 ,1.788,  2042.867,  2.191  ,31.94712, 0.00584 
21067,8760.780 ,501.701 ,183.873 ,0.011,0.011,0.014,0.020 ,1.844,  2091.537,  2.271  ,31.47535, 0.00772 
21068,11645.912 ,2813.742 ,244.427 ,0.048,0.048,0.060,0.085 ,2.031,  2252.213,  2.545  ,30.67313, 0.01011 
21069,13160.756 ,2909.300 ,276.221 ,0.044,0.044,0.055,0.077 ,2.118,  2324.970,  2.673  ,30.35858, 0.01477 
21070,13176.128 ,1215.911 ,276.543 ,0.018,0.018,0.023,0.032 ,2.119,  2325.676,  2.674  ,30.18158, 0.00940 
21071,13208.458 ,1930.681 ,277.222 ,0.029,0.029,0.037,0.051 ,2.120,  2327.158,  2.677  ,30.02512, 0.00371 
21072,13410.917 ,2698.176 ,281.471 ,0.040,0.040,0.050,0.070 ,2.131,  2336.380,  2.693  ,29.81767, 0.00111 
21073,13494.730 ,1035.368 ,283.230 ,0.015,0.015,0.019,0.027 ,2.136,  2340.168,  2.700  ,30.22537, 0.00078 
21074,13297.416 ,1455.572 ,279.089 ,0.022,0.022,0.027,0.038 ,2.125,  2331.223,  2.684  ,30.95278, 0.00100 
21075,12966.402 ,3680.124 ,272.142 ,0.057,0.057,0.071,0.099 ,2.107,  2315.994,  2.657  ,31.29491, 0.00146 
21076,12492.946 ,1831.654 ,262.205 ,0.029,0.029,0.037,0.051 ,2.081,  2293.703,  2.618  ,31.61720, 0.00151 
21077,11957.686 ,2814.816 ,250.970 ,0.047,0.047,0.059,0.082 ,2.050,  2267.737,  2.572  ,31.88508, 0.00236 
21078,11471.562 ,2049.063 ,240.768 ,0.036,0.036,0.045,0.063 ,2.021,  2243.397,  2.530  ,31.99110, 0.00339 
21079,10880.304 ,968.047 ,228.358 ,0.018,0.018,0.022,0.031 ,1.985,  2212.743,  2.477  ,31.94547, 0.00317 
21080,10093.022 ,1141.706 ,211.834 ,0.023,0.023,0.028,0.040 ,1.935,  2169.951,  2.404  ,31.81304, 0.00227 
21081,9072.765 ,812.998 ,190.421 ,0.018,0.018,0.022,0.031 ,1.866,  2110.652,  2.303  ,31.70607, 0.00157 
21082,7824.696 ,764.321 ,164.226 ,0.020,0.020,0.024,0.034 ,1.775,  2030.981,  2.171  ,31.77043, 0.00149 
21083,6547.605 ,324.401 ,137.422 ,0.010,0.010,0.012,0.017 ,1.670,  1939.036,  2.022  ,31.73165, 0.00239 
21084,5406.562 ,211.032 ,113.474 ,0.008,0.008,0.010,0.014 ,1.565,  1844.862,  1.873  ,31.50666, 0.00210 
21085,4541.883 ,199.784 ,95.326 ,0.009,0.009,0.011,0.015 ,1.475,  1763.135,  1.747  ,31.30372, 0.00089 
21086,3871.115 ,86.986 ,81.248 ,0.004,0.004,0.006,0.008 ,1.397,  1691.382,  1.638  ,31.81533, 0.00104 
21087,3304.184 ,38.835 ,69.349 ,0.002,0.002,0.003,0.004 ,1.324,  1623.159,  1.538  ,32.19380, 0.00167 
21088,2793.678 ,45.681 ,58.634 ,0.003,0.003,0.004,0.006 ,1.250,  1553.854,  1.438  ,32.07602, 0.00181 
21089,2370.934 ,34.530 ,49.762 ,0.003,0.003,0.004,0.005 ,1.182,  1488.961,  1.347  ,32.11427, 0.00093 
21090,2012.364 ,14.076 ,42.236 ,0.001,0.001,0.002,0.002 ,1.118,  1426.816,  1.261  ,32.26068, 0.00021 
21091,1723.280 ,5.829 ,36.169 ,0.001,0.001,0.001,0.001 ,1.061,  1370.430,  1.185  ,31.89719, 0.00008 
21092,1475.879 ,12.590 ,30.976 ,0.002,0.002,0.002,0.003 ,1.006,  1316.308,  1.114  ,31.59054, 0.00021 
21093,1273.944 ,10.735 ,26.738 ,0.002,0.002,0.002,0.003 ,0.957,  1266.903,  1.050  ,31.42259, 0.00033 
21094,1115.731 ,2.775 ,23.417 ,0.000,0.000,0.001,0.001 ,0.915,  1223.967,  0.996  ,31.46325, 0.00061 
21095,1010.267 ,2.919 ,21.204 ,0.001,0.001,0.001,0.001 ,0.885,  1192.773,  0.957  ,31.38902, 0.00076 
21096,945.936 ,3.664 ,19.854 ,0.001,0.001,0.001,0.001 ,0.865,  1172.542,  0.932  ,31.30671, 0.00051 
21097,913.493 ,3.314 ,19.173 ,0.001,0.001,0.001,0.001 ,0.855,  1161.951,  0.920  ,31.25139, 0.00034 
21098,906.167 ,3.373 ,19.019 ,0.001,0.001,0.001,0.001 ,0.853,  1159.521,  0.917  ,31.05485, 0.00019 
21099,3049.327 ,28.525 ,64.000 ,0.002,0.002,0.002,0.003 ,1.288,  1589.635,  1.489  ,31.11843, 0.00094 
21100,5707.125 ,181.233 ,119.782 ,0.006,0.006,0.008,0.011 ,1.594,  1870.996,  1.914  ,30.12968, 0.01129 
21101,6333.739 ,699.608 ,132.934 ,0.022,0.022,0.028,0.039 ,1.651,  1922.366,  1.995  ,29.55825, 0.01146 
21102,6586.521 ,554.563 ,138.239 ,0.017,0.017,0.021,0.029 ,1.674,  1942.026,  2.026  ,30.12821, 0.00245 
21103,6935.627 ,273.033 ,145.566 ,0.008,0.008,0.010,0.014 ,1.703,  1968.279,  2.069  ,30.18490, 0.00137 
21104,7301.309 ,438.431 ,153.241 ,0.012,0.012,0.015,0.021 ,1.733,  1994.750,  2.112  ,30.34162, 0.00210 
21105,8244.842 ,1266.420 ,173.044 ,0.031,0.031,0.038,0.054 ,1.806,  2058.789,  2.217  ,30.54839, 0.00359 
21106,9015.353 ,1168.613 ,189.216 ,0.026,0.026,0.032,0.045 ,1.862,  2107.171,  2.298  ,29.96296, 0.00779 
21107,9094.083 ,622.445 ,190.868 ,0.014,0.014,0.017,0.024 ,1.868,  2111.940,  2.306  ,29.51295, 0.00721 
21108,8948.115 ,892.430 ,187.805 ,0.020,0.020,0.025,0.035 ,1.857,  2103.074,  2.291  ,29.47523, 0.00553 
21109,8897.336 ,618.104 ,186.739 ,0.014,0.014,0.017,0.024 ,1.854,  2099.964,  2.286  ,29.25506, 0.00242 
21110,8826.050 ,1247.242 ,185.243 ,0.028,0.028,0.035,0.049 ,1.849,  2095.577,  2.278  ,29.29157, 0.00063 
21111,8539.275 ,460.392 ,179.224 ,0.011,0.011,0.013,0.019 ,1.828,  2077.657,  2.248  ,29.56540, 0.00013 
21112,8140.032 ,578.348 ,170.845 ,0.014,0.014,0.018,0.025 ,1.799,  2051.952,  2.206  ,29.57535, 0.00014 
21113,7490.822 ,536.104 ,157.219 ,0.014,0.014,0.018,0.025 ,1.748,  2008.085,  2.134  ,29.48868, 0.00100 
21114,6652.397 ,337.542 ,139.622 ,0.010,0.010,0.013,0.018 ,1.679,  1947.057,  2.035  ,27.99338, 0.00067 
21115,5879.212 ,201.783 ,123.394 ,0.007,0.007,0.009,0.012 ,1.610,  1885.503,  1.936  ,26.32153, 0.00003 
21116,5219.640 ,243.986 ,109.551 ,0.009,0.009,0.012,0.016 ,1.546,  1828.062,  1.846  ,24.37191, 0.00001 
21117,4696.440 ,172.160 ,98.570 ,0.007,0.007,0.009,0.013 ,1.492,  1778.542,  1.770  ,24.48548, 0.00002 
21118,4189.634 ,134.142 ,87.933 ,0.006,0.006,0.008,0.011 ,1.435,  1726.514,  1.691  ,24.26957, 0.00001 
21119,3637.032 ,92.300 ,76.335 ,0.005,0.005,0.006,0.009 ,1.368,  1664.173,  1.598  ,23.68868, 0.00002 
21120,3088.229 ,52.521 ,64.816 ,0.003,0.003,0.004,0.006 ,1.294,  1594.883,  1.497  ,23.52297, 0.00001 
21121,2609.175 ,42.825 ,54.762 ,0.003,0.003,0.004,0.006 ,1.222,  1526.494,  1.399  ,23.84451, 0.00001 
21122,2218.147 ,26.668 ,46.555 ,0.002,0.002,0.003,0.004 ,1.156,  1463.396,  1.311  ,23.89172, 0.00001 
21123,1923.348 ,48.746 ,40.368 ,0.005,0.005,0.006,0.009 ,1.101,  1410.131,  1.239  ,23.57027, 0.00002 
21124,1672.598 ,10.805 ,35.105 ,0.001,0.001,0.002,0.002 ,1.050,  1359.835,  1.171  ,23.46295, 0.00004 
21125,1455.748 ,5.620 ,30.554 ,0.001,0.001,0.001,0.001 ,1.002,  1311.616,  1.108  ,23.31267, 0.00003 
21126,1285.225 ,16.053 ,26.975 ,0.002,0.002,0.003,0.004 ,0.960,  1269.811,  1.054  ,23.20484, 0.00002 
21127,1146.546 ,8.284 ,24.064 ,0.001,0.001,0.002,0.003 ,0.924,  1232.668,  1.007  ,22.91567, 0.00002 
21128,1055.385 ,5.641 ,22.151 ,0.001,0.001,0.001,0.002 ,0.898,  1206.400,  0.974  ,22.77889, 0.00002 
21129,997.226 ,6.548 ,20.930 ,0.001,0.001,0.002,0.002 ,0.881,  1188.750,  0.952  ,22.40451, 0.00001 
21130,957.180 ,3.483 ,20.089 ,0.001,0.001,0.001,0.001 ,0.869,  1176.150,  0.937  ,22.05672, 0.00003 
21131,924.453 ,2.698 ,19.403 ,0.001,0.001,0.001,0.001 ,0.858,  1165.559,  0.924  ,21.87217, 0.00002 
21132,901.985 ,3.690 ,18.931 ,0.001,0.001,0.001,0.001 ,0.851,  1158.127,  0.915  ,21.44834, 0.00001 
21133,889.525 ,1.924 ,18.670 ,0.000,0.000,0.001,0.001 ,0.847,  1153.946,  0.910  ,21.54591, 0.00001 
21134,884.784 ,3.243 ,18.570 ,0.001,0.001,0.001,0.001 ,0.846,  1152.344,  0.908  ,22.40832, 0.00001 
21135,884.002 ,1.896 ,18.554 ,0.000,0.000,0.001,0.001 ,0.845,  1152.079,  0.908  ,22.21761, 0.00002 
21136,884.001 ,3.430 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,21.80753, 0.00004 
21137,884.001 ,2.404 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,21.91333, 0.00000 
21138,884.000 ,1.947 ,18.554 ,0.000,0.000,0.001,0.001 ,0.845,  1152.078,  0.908  ,22.31428, 0.00001 
21139,884.000 ,3.081 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,22.99163, 0.00003 
21140,884.000 ,2.767 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,23.51914, 0.00005 
21141,884.000 ,3.756 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,23.23149, 0.00032 
21142,884.000 ,3.184 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,22.37619, 0.00037 
21143,884.000 ,3.051 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,22.42084, 0.00002 
21144,884.000 ,2.323 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,22.58664, 0.00000 
21145,884.000 ,3.405 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,22.80860, 0.00000 
21146,884.000 ,1.947 ,18.554 ,0.000,0.000,0.001,0.001 ,0.845,  1152.078,  0.908  ,23.37383, 0.00000 
21147,884.000 ,3.449 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,23.69571, 0.00000 
21148,884.000 ,2.452 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.078,  0.908  ,24.18369, 0.00000 
21149,884.000 ,2.172 ,18.554 ,0.000,0.000,0.001,0.001 ,0.845,  1152.078,  0.908  ,24.62030, 0.00000 
21150,884.000 ,7.396 ,18.554 ,0.002,0.002,0.002,0.003 ,0.845,  1152.078,  0.908  ,24.90052, 0.00000 
21151,884.035 ,2.761 ,18.554 ,0.001,0.001,0.001,0.001 ,0.845,  1152.090,  0.908  ,24.50068, 0.00001 
21152,884.139 ,3.384 ,18.556 ,0.001,0.001,0.001,0.001 ,0.846,  1152.125,  0.908  ,24.61304, 0.00001 
21153,884.143 ,2.716 ,18.557 ,0.001,0.001,0.001,0.001 ,0.846,  1152.127,  0.908  ,24.26693, 0.00000 
21154,884.130 ,2.758 ,18.556 ,0.001,0.001,0.001,0.001 ,0.846,  1152.122,  0.908  ,23.62810, 0.00000 
21155,884.121 ,2.459 ,18.556 ,0.001,0.001,0.001,0.001 ,0.846,  1152.119,  0.908  ,23.53465, 0.00002 
21156,884.111 ,2.924 ,18.556 ,0.001,0.001,0.001,0.001 ,0.846,  1152.116,  0.908  ,22.87003, 0.00001 
21157,884.102 ,2.456 ,18.556 ,0.001,0.001,0.001,0.001 ,0.846,  1152.113,  0.908  ,20.62627, 0.00000 
